sequence_uid,sequence_name,dataset,source_split,cell_id,cell_uid,cell_generation,cell_end_reason,cell_lifetime_frames,cell_n_spots,CIRCULARITY,SOLIDITY,ELLIPSE_ASPECTRATIO,shape_radius_cv,shape_area_ratio,shape_reconstruction_area_ratio,shape_contour_centroid_dx,shape_contour_centroid_dy,AREA,PERIMETER,RADIUS,ELLIPSE_MAJOR,ELLIPSE_MINOR,shape_mean_radius,shape_r_norm_000,shape_r_norm_001,shape_r_norm_002,shape_r_norm_003,shape_r_norm_004,shape_r_norm_005,shape_r_norm_006,shape_r_norm_007,shape_r_norm_008,shape_r_norm_009,shape_r_norm_010,shape_r_norm_011,shape_r_norm_012,shape_r_norm_013,shape_r_norm_014,shape_r_norm_015,shape_r_norm_016,shape_r_norm_017,shape_r_norm_018,shape_r_norm_019,shape_r_norm_020,shape_r_norm_021,shape_r_norm_022,shape_r_norm_023,shape_r_norm_024,shape_r_norm_025,shape_r_norm_026,shape_r_norm_027,shape_r_norm_028,shape_r_norm_029,shape_r_norm_030,shape_r_norm_031,shape_r_norm_032,shape_r_norm_033,shape_r_norm_034,shape_r_norm_035,shape_r_norm_036,shape_r_norm_037,shape_r_norm_038,shape_r_norm_039,shape_r_norm_040,shape_r_norm_041,shape_r_norm_042,shape_r_norm_043,shape_r_norm_044,shape_r_norm_045,shape_r_norm_046,shape_r_norm_047,shape_r_norm_048,shape_r_norm_049,shape_r_norm_050,shape_r_norm_051,shape_r_norm_052,shape_r_norm_053,shape_r_norm_054,shape_r_norm_055,shape_r_norm_056,shape_r_norm_057,shape_r_norm_058,shape_r_norm_059,shape_r_norm_060,shape_r_norm_061,shape_r_norm_062,shape_r_norm_063,preterminal_spots,is_observed_division
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,57,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell57,0,death,29,29,0.7992295953217868,0.9557268221791292,1.656119135277354,0.2255105291977124,1.0000000025997904,0.9999606740980634,1.5222485439884769e-06,6.590601697263687e-06,374.69642857142856,75.80871636835685,10.79828136520941,14.23173828570236,8.714965964542463,10.5336081300463,1.2358975155012948,1.206692636013031,1.174751022032329,1.14697242634637,1.1066845996039254,1.0652808887617928,1.0275888847453254,0.9973198835338865,0.966611066034862,0.9349875024386815,0.9017281255551747,0.8804446927138737,0.8619455311979566,0.8453619033098221,0.8325981029442379,0.8221331600631986,0.8158666640520096,0.8113356147493634,0.8081828079053334,0.8087835971798215,0.8114313610962459,0.8228188348667962,0.8438732006720134,0.8679817276341575,0.8975786737033299,0.9311374979359763,0.973277611391885,1.025396153330803,1.080997286098344,1.1459738271577018,1.2260635963508062,1.3020106554031372,1.348807407276971,1.3814690921987807,1.3831940165587835,1.3578096415315355,1.2874106424195426,1.154627650976181,0.9940108593021121,0.8815383336373738,0.8051904163190297,0.7486054258687156,0.7067750894597599,0.6766055151820183,0.6550334372690746,0.6387256000723157,0.6316449067422322,0.6388704319085393,0.6623270330684525,0.6856635542852538,0.7117523721286229,0.7528116468872342,0.804633440715926,0.860454933983939,0.9241413793393544,0.9861787536314556,1.0495622839246477,1.109165491802352,1.1559954115322657,1.1855775713920593,1.2257083058357239,1.2514798854078566,1.262826374598912,1.258233402456556,28,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,58,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell58,0,death,27,27,0.6638362345952304,0.9758058014413601,1.7098278808151017,0.30742078603579365,1.0000000913669849,0.9995026468919439,-5.098617583696901e-07,-2.3668023623525283e-08,138.92307692307693,49.99346048002663,6.512560170712257,10.432254287414633,6.198506118489158,6.236735453972449,1.364860007396111,1.314183459832118,1.2211688000422258,1.110807744356302,1.025852654988949,0.960836587043909,0.9008190471392411,0.8538632851380569,0.8163617115754348,0.7802180968798124,0.7530689239501953,0.7376464674106011,0.726324553673084,0.7177116423845291,0.7121671896714431,0.7048439601292977,0.7014849243255762,0.7093829409434245,0.725856560927171,0.7497636446586022,0.7811230902488415,0.812622239956489,0.8514845210772294,0.8924439411896926,0.9477782822572268,1.0024616557818193,1.070701397382296,1.170885363450417,1.2612252074938555,1.3344007638784556,1.417946526637444,1.4671864463732793,1.4343960285186768,1.3304141668172984,1.237692844409209,1.1273681658964891,1.0178010555414052,0.9382242629161248,0.8834468630643991,0.8418352810236124,0.8011171634380634,0.7645931175121894,0.7340499667020944,0.7093930198596075,0.6908412438172561,0.6778336557058188,0.6729858127924112,0.6748575522349431,0.6810756440346057,0.6887335937756759,0.7046112441099607,0.7334707562740033,0.7683614010994251,0.8079214348242834,0.8582557898301345,0.9214521646499634,0.991434796498372,1.0476460067125468,1.1176990178915172,1.2074255324327028,1.3001710841288934,1.378057640332442,1.390668314236861,1.3701494611226595,26,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,60,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell60,0,death,26,26,0.8985026029510105,0.9800479145024025,1.2443848347286441,0.09810448185454562,1.0000001219857193,0.9999711008055897,-2.739039510577615e-06,-7.747064740142551e-07,509.82,83.78698565186812,12.659211356153685,14.249523680288835,11.731034559983666,12.591238746643066,1.1520503234863282,1.1388278770446778,1.1141283893585205,1.0927719950675965,1.0663813138008118,1.0292216730117798,0.9959958600997925,0.9639962196350098,0.9414513087272645,0.9213206577301025,0.908357810974121,0.9008462619781494,0.900650315284729,0.9047308921813965,0.902949709892273,0.9070079493522644,0.9168118119239808,0.9247160887718201,0.9294876718521118,0.9387087988853454,0.9500619506835938,0.9609761619567871,0.9759943866729737,0.9948144078254699,1.0086302971839904,1.0250423574447631,1.0275367379188538,1.0421675062179565,1.046406989097595,1.0494997525215148,1.0555481243133544,1.0638234615325928,1.0774211311340331,1.0808141374588012,1.0835592341423035,1.0880084919929505,1.0812912130355834,1.0728268122673035,1.0623689198493957,1.0531283259391784,1.0387001895904542,1.0124172139167786,0.9857991242408752,0.9470657420158386,0.9268763017654419,0.9187574195861816,0.9132294368743896,0.9074596524238586,0.8988405466079712,0.8891742920875549,0.8818409633636475,0.8763091468811035,0.8669765996932983,0.8687950921058655,0.8845597481727601,0.9095541286468506,0.9440372490882873,0.979413743019104,1.017045991420746,1.061456573009491,1.1052728009223938,1.1290045642852784,1.147382092475891,1.1557692718505859,25,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,62,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell62,0,death,3,3,0.8102129155034368,0.9536838389387877,1.5943111792145928,0.16901160684739572,1.0000004654511228,0.9999292221835618,6.945089212534577e-06,-6.404314860965297e-06,428.0,81.4566106355259,11.670005008806058,14.933932964699679,9.384021859736688,11.506421566009521,1.193792998790741,1.1872472763061523,1.1772918701171875,1.1705185770988464,1.1259899735450745,1.0805276036262512,1.0571186542510986,1.0232568383216858,0.9965831935405731,0.9637205004692078,0.9254810214042664,0.8908514380455017,0.8467870354652405,0.815292626619339,0.795935869216919,0.7848604917526245,0.7883923053741455,0.8073895573616028,0.8559080362319946,0.8840067386627197,0.8708490133285522,0.8663182258605957,0.8889138400554657,0.9068737328052521,0.8901561796665192,0.8791385889053345,0.8658409714698792,0.9702098965644836,1.1072605848312378,1.2006515860557556,1.284940779209137,1.3381583094596863,1.3580447435379028,1.360068678855896,1.3504341840744019,1.1225700378417969,1.0316105484962463,0.9630791246891022,0.9397567808628082,0.9270000755786896,0.9038637578487396,0.8888650238513947,0.840067595243454,0.8056744635105133,0.8012527823448181,0.80464968085289,0.8160338699817657,0.8277596831321716,0.8210968375205994,0.823296308517456,0.8477697968482971,0.852918416261673,0.852085292339325,0.8655776083469391,0.899113655090332,0.9357294738292694,1.0023115575313568,1.054644763469696,1.1004969477653503,1.1408326029777527,1.1735941171646118,1.192916214466095,1.1783402562141418,1.1792818903923035,2,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,63,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell63,0,death,24,24,0.8368559935517613,0.9537365089849323,1.4079559587950872,0.172611691058936,0.9999999565840164,0.9997296307195811,-1.2158395920156205e-06,4.945130954520831e-07,437.2173913043478,80.61081987271761,11.740959470314952,14.232852960962184,10.231072221300497,11.568511879962424,1.1594041430431863,1.1566343877626502,1.1524482395337976,1.1462921318800554,1.1382417056871497,1.1283370126848635,1.109142824359562,1.0861287194749583,1.0593649174856103,1.0147861086803933,0.971060529999111,0.9191060765929844,0.8645918058312457,0.8222312849500905,0.791180255620376,0.7636959241784137,0.7463135149167932,0.7363686017368151,0.7345344916633938,0.7420623665270598,0.7554390715516132,0.7749263929284137,0.802643490874249,0.8502405363580455,0.9339397834694904,1.0404623228570689,1.1363237837086553,1.1679579589677893,1.1879195804181306,1.21308782307998,1.215045021927875,1.196093896160955,1.1846091643623684,1.166875678560008,1.135542911031972,1.1094859112863955,1.0921639463175898,1.0674080822778784,1.0440586416617683,1.0137181618939275,0.9872508334076923,0.961412295051243,0.9321181100347767,0.9059649576311526,0.8806385838467142,0.8582042637078658,0.8363394581753275,0.8237795518792194,0.8202776494233505,0.814415851364965,0.8191408255825872,0.829978743325109,0.8479094997696255,0.8720886888711349,0.8914522243582684,0.9221485594044561,0.9637692337450774,1.0195348755173061,1.0699983420579329,1.1043258594430012,1.120587742846945,1.1277447731598564,1.1413855500843213,1.1531857614931853,23,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,64,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell64,0,death,3,3,0.7881046163741752,0.9580709201761404,1.523198039592784,0.1609904763795896,0.9999996678742764,1.0018155967203295,2.275596220538475e-06,-1.054214982390213e-05,346.5,74.20463093824308,10.487090564962486,13.243213121843006,8.686973938671922,10.362337112426758,1.1894643306732178,1.1513903737068176,1.1021239161491394,1.0667546391487122,1.0433220863342285,1.0306106805801392,1.0279879570007324,1.0104998648166656,0.9865206480026245,0.9675305187702179,0.9642764329910278,0.9535819292068481,0.9271484613418579,0.8871560096740723,0.8465218842029572,0.8022617101669312,0.8000392615795135,0.827689528465271,0.8473178446292877,0.8406470119953156,0.843363493680954,0.847315102815628,0.8451238870620728,0.9283572435379028,0.9486841559410095,0.9507420659065247,0.963246762752533,1.0334734916687012,1.0877905488014221,1.1519763469696045,1.1804704070091248,1.2816290855407715,1.333771288394928,1.3548786640167236,1.300115168094635,1.2350253462791443,1.051028072834015,0.9731036424636841,0.9706068336963654,0.9669756889343262,0.8966782093048096,0.8502692580223083,0.8291126191616058,0.8167352378368378,0.8125048577785492,0.8162106275558472,0.8108848333358765,0.8068657517433167,0.8114563524723053,0.8297309279441833,0.8420995473861694,0.859413355588913,0.8816510438919067,0.8895435035228729,0.898396760225296,0.9166721403598785,0.9391635954380035,1.0706318020820618,1.1117004752159119,1.1677430272102356,1.2174839973449707,1.2147127985954285,1.2115413546562195,1.2201083898544312,2,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,66,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell66,0,death,7,7,0.8177306333552776,0.9584344405351065,1.2973860896619585,0.11943557420165314,1.0000000129603643,0.9916113979684685,7.567555267902951e-07,1.5920249627727042e-06,136.66666666666666,46.133254527648255,6.381694217983875,7.563961959569633,5.847373343910586,6.288321812947591,1.1393639743328094,1.0545447170734406,1.0347418983777363,1.0690196653207142,1.0776187777519226,1.0302037298679352,0.9518299400806427,0.9162289897600809,0.8929216464360555,0.8803496062755585,0.87360946337382,0.8721704085667928,0.8804487685362498,0.8989643553892771,0.9248495002587637,0.9446734289328257,0.9391264716784159,0.9304688175519308,0.9324636161327362,0.9298868676026663,0.9302804370721182,0.9315113226572672,0.9446362952391306,0.9715369542439779,0.9949537018934885,1.0181131859620411,1.0216731131076813,1.040727694829305,1.0610014001528423,1.0751314461231232,1.0745376547177632,1.0789233644803364,1.1008199950059254,1.125899652640025,1.1216176748275757,1.114484707514445,1.0973211526870728,1.087096929550171,1.0617465277512868,1.0284638106822968,1.0090757211049397,1.0028253495693207,0.974431703488032,0.9335753520329794,0.8950885931650797,0.872338722149531,0.8665150205294291,0.8681342899799347,0.8609010775883993,0.8403479357560476,0.845013439655304,0.8673453529675802,0.8966943820317587,0.930302639802297,0.965373675028483,1.0042528708775837,0.9992233316103617,1.006132036447525,1.0308551092942555,1.0573762158552806,1.072325090567271,1.1017725268999736,1.119513173898061,1.130803147951762,6,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,67,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell67,0,death,10,10,0.8026928309962547,0.9609700728836716,1.6305112738204501,0.18692999627235793,0.999999857453255,1.0001743506035972,2.56987974295473e-06,-2.538112693960012e-06,561.3333333333334,93.83772823349274,13.337698716972348,17.304681831123276,10.624376720416967,13.096663686964247,1.2238619327545166,1.222241587109036,1.2019630935457017,1.1742469204796686,1.1370350784725614,1.0976128445731268,1.053680698076884,1.0199437075191073,0.9883162975311279,0.9460506836573283,0.9181250068876479,0.8833344313833449,0.8346012963189019,0.8084415329827203,0.8001360032293532,0.7961298161082797,0.7937523855103387,0.7938488920529684,0.7948830326398214,0.7987843685679965,0.8147024181154039,0.8352506756782532,0.8569877743721008,0.8729968667030334,0.8898223903444078,0.9326368769009908,0.9817070497406853,1.0337795548968844,1.1278497113121881,1.2303217517005072,1.2418044871754117,1.2937420937750075,1.2837936613294814,1.2796569532818265,1.2735180722342596,1.230661153793335,1.1880760060416327,1.1279797355333965,1.0281936327616374,0.9522357914182875,0.8869840568966336,0.8219587206840515,0.7790833910306295,0.7637191017468771,0.7554530700047811,0.745256867673662,0.7419968114958869,0.7506377829445733,0.7663678328196207,0.7856638365321689,0.8143236372205946,0.8394430809550815,0.8568783866034614,0.8819977839787801,0.9163077341185676,0.9596803188323975,1.0038681692547269,1.0478304558330112,1.0924730035993788,1.1304083797666762,1.158661166826884,1.1916322178310819,1.2030301756329007,1.2106259266535442,9,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,70,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell70,0,death,16,16,0.8242800537173812,0.946276949938137,1.4871673017272802,0.18892385030047318,0.9999999095961228,1.000028041243531,-1.4557034913560555e-06,1.2793681686757757e-06,345.1,71.69542611176811,10.362955714879039,12.882447322002077,8.775993625336548,10.179945500691732,1.1681414206822713,1.1568418900171915,1.1325257142384848,1.1029520114262898,1.079447865486145,1.0669560233751934,1.0367024660110473,1.0128679553667703,0.9866311907768249,0.9568057417869568,0.9290346622467041,0.8979962468147278,0.8747867782910664,0.8653240402539571,0.8490588386853536,0.8260853012402852,0.8221718390782674,0.8248955726623535,0.8267403046290079,0.8358572959899903,0.8508700807889302,0.868212346235911,0.8969262520472209,0.9323728760083516,0.9670218586921692,1.0080865303675333,1.060258948802948,1.0960323810577393,1.1129265944163005,1.1312943379084268,1.1494732697804768,1.1614411274592082,1.171006735165914,1.186182475090027,1.2058885892232258,1.2184528509775798,1.2228473504384358,1.2096832036972045,1.175860865910848,1.1164730628331503,1.0416218797365824,0.9424975077311198,0.8236116687456767,0.7311861515045166,0.6824993292490641,0.6522854069868723,0.6402170638243357,0.638124426205953,0.6438975652058919,0.6592945059140524,0.6826226631800334,0.7319597562154134,0.8022536953290303,0.8742725570996602,0.9542889515558879,1.0159934918085733,1.0650339603424073,1.1182128588358562,1.1534782330195108,1.1761794964472452,1.197757569948832,1.219449241956075,1.2076290448506672,1.1815174420674641,15,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,74,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell74,0,death,14,14,0.879221662775159,0.9747543762180861,1.252532185533281,0.10570972597744326,0.9999999546339827,0.999617546870621,1.576064128726326e-06,1.2093537221510263e-05,389.0769230769231,74.12532803602332,11.07382499561174,12.621081226479657,10.1236554477214,11.006559518667368,1.1245491596368642,1.128837457069984,1.1201643760387714,1.105748983529898,1.0977588891983032,1.0786966681480408,1.0557866600843577,1.0239626444303072,0.984918855703794,0.9596544412466196,0.9394739270210266,0.918557006579179,0.8915414030735309,0.8801175539310162,0.875399451989394,0.8714917439680833,0.8731552683390104,0.8805427138621991,0.8919539543298575,0.9020731311578017,0.9152885400331937,0.930033069390517,0.946121096611023,0.9665838525845454,0.994747491983267,1.0259020603620088,1.0537216388262236,1.0704153776168823,1.0780576834311852,1.085714720762693,1.0964911304987395,1.1065120421923125,1.1101190401957586,1.1001808826739972,1.078509931380932,1.0681484525020306,1.0695141095381517,1.0534796989881074,1.0510426255372853,1.0198418314640338,0.9875412399952228,0.9633713502150315,0.9606197843184838,0.94038548377844,0.9301773584806002,0.9257070330473093,0.9158573838380667,0.9096301794052124,0.8974430927863488,0.8878949467952435,0.8857094599650457,0.8895531021631681,0.8913984115307148,0.902808244411762,0.927718290915856,0.9466233620276818,0.9657356876593369,0.991642910700578,1.0150063312970674,1.0402770134118886,1.068125252540295,1.0986710695120006,1.116474307500399,1.125274814092196,13,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,78,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell78,0,death,4,4,0.8415749315433055,0.9563850799497589,1.1730152236099467,0.10406450963219986,1.0000000000587832,1.0006338806561816,1.0279434894632885e-06,2.0071335189206063e-06,324.8333333333333,69.66910601444972,10.168189562819341,11.668824152098773,9.950307764091283,10.115232467651367,0.9651998281478882,0.9658898512522379,0.9576079249382019,0.9780548016230265,1.0156388878822327,1.0559712251027424,1.101962407430013,1.1403091947237651,1.1237573623657227,1.05454017718633,1.0288991332054138,1.024414877096812,0.9901740948359171,0.9413135051727295,0.9001057346661886,0.8727530042330424,0.8559080958366394,0.8480725884437561,0.8488367597262064,0.8564438223838806,0.8699671228726705,0.9223652680714926,0.9517457882563273,0.9918113549550375,1.1030494372049968,1.1127662261327107,1.0812355677286785,1.0626879334449768,1.0559073090553284,1.0604278445243835,1.07644788424174,1.085792601108551,1.0589088598887126,1.0217467546463013,0.9995616873105367,0.9928941329320272,0.9970559676488241,1.012372334798177,1.0271719296773274,1.0341439644495647,0.985490620136261,0.9533276756604513,0.9425652424494425,0.9407425125439962,0.9532767732938131,0.920618454615275,0.9119591315587362,0.9254383047421774,0.9496083458264669,0.9656382004419962,0.9790303508440653,0.9956204295158386,1.0050884087880452,1.0253742337226868,1.0406968593597412,1.0489992499351501,1.0561274488766987,1.0674446821212769,1.0456291834513347,1.01340256134669,0.9882883230845133,0.972481350104014,0.966924250125885,0.9681304295857748,3,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,82,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell82,0,death,6,6,0.824953480726266,0.9580494234198056,1.6109373271008838,0.20417564694096443,1.0000000160618832,1.0001883434654772,8.816812855339118e-07,-1.9211528086857658e-06,138.9,45.53105917256769,6.565457491515678,8.621378617758744,5.416501695830304,6.425593852996826,1.225571346282959,1.2250054836273194,1.206410813331604,1.1980211973190307,1.161886954307556,1.125645637512207,1.0761057138442993,0.9868278622627258,0.9182449221611023,0.8661357760429382,0.826902437210083,0.7926052927970886,0.768446934223175,0.7570012331008911,0.753390634059906,0.7574337244033813,0.7660771489143372,0.773526394367218,0.7910016059875489,0.8303007483482361,0.8605932593345642,0.8944792032241822,0.9218192458152771,0.945619523525238,0.9807421684265136,1.0169035911560058,1.0519838809967041,1.0909939050674438,1.1455198526382446,1.2028082609176636,1.2234618186950683,1.2254412412643432,1.228071689605713,1.228910207748413,1.219143271446228,1.1993649005889893,1.1918155193328857,1.169442892074585,1.138651394844055,1.0708155870437621,0.9982649087905884,0.9033654212951661,0.8482008814811707,0.7941859483718872,0.7529249429702759,0.7245339512825012,0.7017061352729798,0.6909786939620972,0.686759614944458,0.6887910604476929,0.6976265072822571,0.7128941774368286,0.7401689291000366,0.777890419960022,0.8317527890205383,0.9406126976013184,1.0299122095108033,1.086673104763031,1.139313530921936,1.1823204278945922,1.2076234817504883,1.2254085302352906,1.234734296798706,1.2428671598434449,5,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,85,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell85,0,death,4,4,0.7286681798516007,0.954172954348555,2.166398993628115,0.31892561904157296,1.0000002371318195,1.0016899232738588,-1.0813642516084777e-06,-1.0719495000823357e-06,221.5,61.6508851925557,8.362272337770081,12.812309409498036,5.900156092183334,7.969338893890381,1.4301174879074097,1.4216110706329346,1.3917238314946492,1.333040436108907,1.2860410610834758,1.229833443959554,1.1170543034871419,0.9214755296707153,0.8327586054801941,0.7664778033892313,0.7164429823557535,0.6165290872255961,0.5974112153053284,0.5850511789321899,0.5787877043088278,0.5783001979192098,0.5835668047269186,0.5933428009351095,0.6094980041186014,0.6329162915547689,0.6649821400642395,0.7078055739402771,0.7646157542864481,0.8404850165049235,0.9218799074490865,0.9844716787338257,1.0592650572458904,1.1618798176447551,1.267180363337199,1.3428096771240234,1.4435617129007976,1.4698289632797241,1.4306777715682983,1.403699278831482,1.3603466749191284,1.2616793711980183,1.1875203847885132,1.128472924232483,1.0490951935450237,1.0001408259073894,0.9352403084437052,0.8297463854153951,0.7570442159970602,0.716601550579071,0.6866389115651449,0.6653131643931071,0.6514268517494202,0.6442491809527079,0.6434170007705688,0.6506736874580383,0.660431424776713,0.6693800687789917,0.6808475653330485,0.7001404364903768,0.7306581536928812,0.7735423644383749,0.8272292216618856,0.8793065746625265,1.0374615391095479,1.1842779318491619,1.2824070851008098,1.3456698258717854,1.3948355913162231,1.4002070824305217,3,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,90,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell90,1,death,4,4,0.8832315141005922,0.9720928865541486,1.0928800265663035,0.06846089813772514,0.9999998699049234,1.0004469551438449,3.8982084748352865e-06,-3.8029135157745236e-06,470.3333333333333,81.81251756759835,12.23563807628515,13.038988509363797,11.933923848028856,12.209749221801758,1.0329974293708801,1.0093825658162434,1.007782518863678,1.010297139485677,1.0230472485224407,1.0242983500162761,1.0127874612808228,1.025987446308136,1.0423643986384075,1.0574065049489338,1.0509735743204753,1.0324557224909465,1.0375146269798279,0.9870079755783081,0.9615078965822855,0.9113332033157349,0.9018677870432535,0.8947915236155192,0.8661788702011108,0.8608378966649374,0.8812013665835062,0.9121802647908529,0.9412373900413513,0.9678217967351278,1.0040817658106487,1.0236638983090718,1.0401360193888347,1.0598044395446777,1.0761962334314983,1.0987855593363445,1.1355744202931721,1.088190754254659,1.0891460180282593,1.1041582822799683,1.0829896529515584,1.0385568340619404,1.0015148520469666,0.9643559058507284,0.9549966255823771,0.9559316833813986,0.9639782905578613,0.9641294876734415,0.9510189096132914,0.9477443297704061,0.9315725167592367,0.9279194275538126,0.9357095758120219,0.9319249987602234,0.938389519850413,0.9519718090693156,0.9832093914349874,1.0261120001475017,1.021786371866862,1.0325320959091187,1.0404473940531414,1.0192077159881592,1.0156095226605732,1.0298614501953125,1.0322805643081665,1.0331490437189739,1.0019573171933491,0.9905289014180502,1.0008135835329692,1.021415372689565,3,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,91,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell91,1,death,4,4,0.8513666746329039,0.9712721415245471,1.1813095891471066,0.11632589594701233,0.9999990348004131,0.999760025076962,6.2336978948321365e-06,-3.570910944577091e-06,327.0,69.47143327111962,10.20192812630002,12.045652543913299,10.241299425589196,10.132320404052734,1.0153148174285889,1.018686830997467,1.0120593309402466,0.991026759147644,0.985900859038035,0.9933055440584818,1.0129814147949219,1.0393303036689758,1.038456122080485,1.0280868411064148,1.0263973871866863,1.013873855272929,0.9896096587181091,0.9876356522242228,0.9812406102816263,0.9450120528539022,0.9471015930175781,0.958509087562561,0.9467805226643881,0.9422300259272257,0.9624091188112894,0.9727094968159994,0.9807258645693461,0.9771215319633484,0.9791612227757772,0.9838096102078756,0.9806805849075317,0.9943016767501831,1.0001661380132039,1.0105953216552734,0.9984515309333801,0.9962629079818726,0.999589999516805,0.9954850673675537,1.0054630438486736,1.0319536129633586,1.062100847562154,1.066369930903117,1.0539931654930115,1.0461978912353516,1.038989822069804,1.0323630174001057,1.030804177125295,0.9919373194376627,0.9577961564064026,0.9611958463986715,0.959172785282135,0.933233400185903,0.9073113600413004,0.8927236795425415,0.8898998101552328,0.8973815441131592,0.9155473311742147,0.9455064733823141,0.9756224552790324,1.0084838668505351,1.0465161403020222,1.0119984944661458,1.009912133216858,1.0432350834210713,1.0570658246676128,1.0533040165901184,1.016913076241811,1.0151008367538452,3,False
seq0029_HeLa-S3_nuc_pos20_q0_5c,HeLa-S3_nuc_pos20_q0_5c,DynamicNuclearNet,train,92,seq0029_HeLa-S3_nuc_pos20_q0_5c:cell92,1,division,5,5,0.7824059011036282,0.942250499615608,1.6042384048922047,0.21128307182848852,1.0000000581675839,1.000509066991343,-1.2785015865727613e-05,-3.313371989278337e-06,653.3750000000001,102.11656757965662,14.302275735589278,18.73055365021288,11.575213184646273,13.947593927383423,1.2207589745521545,1.223906248807907,1.2223394811153412,1.189289003610611,1.172218531370163,1.1482183635234833,1.1105194687843323,1.0504265874624252,0.9876802712678909,0.9556947201490402,0.9058402329683304,0.8659913092851639,0.7829756885766983,0.7199513465166092,0.682778999209404,0.6565765738487244,0.6463019847869873,0.649315595626831,0.6825813353061676,0.721633791923523,0.805002823472023,0.8547147512435913,0.9402086138725281,1.0043707937002182,1.0384424477815628,1.0562498271465302,1.1039870381355286,1.1623243987560272,1.20171520113945,1.212638109922409,1.2078202664852142,1.1946015357971191,1.18182972073555,1.1758950054645538,1.1443109512329102,1.123194009065628,1.1234894543886185,1.1079438626766205,1.08636274933815,1.0613386780023575,1.006786823272705,0.9754175394773483,0.9554648548364639,0.8980285674333572,0.8391498029232025,0.7925724685192108,0.7428770959377289,0.7183901965618134,0.7096246480941772,0.721426472067833,0.7309530228376389,0.7396496534347534,0.7927556931972504,0.8452375829219818,0.9023397266864777,0.9292369335889816,0.9578401744365692,0.9915462732315063,1.0348194390535355,1.08539979159832,1.1511910110712051,1.1868612617254257,1.197569265961647,1.2171974182128906,4,True
